index,generated_node_name,cell_id,x,y,z,cell_type,cell_type_distribution_weight,cell_type_distribution_probability,color_r,color_g,color_b,color_a,target_node_name,target_geometry_name,marker_shape,source_api_url,source_file_url,source_scene_node
2335,CL_0000057_Fibroblast_02335,CL_0000057,0.0403912,0.477358,-0.0354588,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2336,CL_0000057_Fibroblast_02336,CL_0000057,0.0666051,0.415037,-0.0257007,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2337,CL_0000057_Fibroblast_02337,CL_0000057,0.0613671,0.411493,-0.0197921,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2338,CL_0000057_Fibroblast_02338,CL_0000057,0.0398058,0.437604,-0.0323833,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2339,CL_0000057_Fibroblast_02339,CL_0000057,0.0484042,0.395771,-0.0453149,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2340,CL_0000057_Fibroblast_02340,CL_0000057,0.0375505,0.439996,-0.0338331,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2341,CL_0000057_Fibroblast_02341,CL_0000057,0.0311938,0.489104,-0.0329387,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2342,CL_0000057_Fibroblast_02342,CL_0000057,0.0388098,0.459332,-0.0351778,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2343,CL_0000057_Fibroblast_02343,CL_0000057,0.0536299,0.392876,-0.0284564,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2344,CL_0000057_Fibroblast_02344,CL_0000057,0.0479064,0.42423,-0.0115127,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2345,CL_0000057_Fibroblast_02345,CL_0000057,0.00399604,0.421806,-0.0130013,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2346,CL_0000057_Fibroblast_02346,CL_0000057,0.0450934,0.3966,-0.0265731,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2347,CL_0000057_Fibroblast_02347,CL_0000057,0.05086,0.431944,-0.0209232,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2348,CL_0000057_Fibroblast_02348,CL_0000057,0.0182171,0.430329,-0.0543374,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2349,CL_0000057_Fibroblast_02349,CL_0000057,0.0119475,0.406889,-0.0202171,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2350,CL_0000057_Fibroblast_02350,CL_0000057,0.0128386,0.454053,-0.0255,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2351,CL_0000057_Fibroblast_02351,CL_0000057,0.0569283,0.443674,-0.0211428,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2352,CL_0000057_Fibroblast_02352,CL_0000057,0.0570567,0.41413,-0.0306453,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2353,CL_0000057_Fibroblast_02353,CL_0000057,0.0437267,0.397818,-0.0403148,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2354,CL_0000057_Fibroblast_02354,CL_0000057,-0.00317124,0.42162,-0.019935,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2355,CL_0000057_Fibroblast_02355,CL_0000057,0.079885,0.393082,-0.0367878,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2356,CL_0000057_Fibroblast_02356,CL_0000057,0.00651499,0.487359,-0.0330892,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2357,CL_0000057_Fibroblast_02357,CL_0000057,0.0240784,0.398436,-0.054861,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2358,CL_0000057_Fibroblast_02358,CL_0000057,0.0696711,0.410697,-0.0252279,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2359,CL_0000057_Fibroblast_02359,CL_0000057,0.0650806,0.402961,-0.0230707,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2360,CL_0000057_Fibroblast_02360,CL_0000057,0.0727965,0.400236,-0.0214566,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2361,CL_0000057_Fibroblast_02361,CL_0000057,0.0127016,0.445689,-0.0241429,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2362,CL_0000057_Fibroblast_02362,CL_0000057,0.0214385,0.425852,-0.0125337,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2363,CL_0000057_Fibroblast_02363,CL_0000057,0.0733071,0.431818,-0.0145035,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2364,CL_0000057_Fibroblast_02364,CL_0000057,0.0457749,0.472619,-0.0320629,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2365,CL_0000057_Fibroblast_02365,CL_0000057,0.0473234,0.465825,-0.0210788,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2366,CL_0000057_Fibroblast_02366,CL_0000057,0.0140137,0.46051,-0.0250351,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2367,CL_0000057_Fibroblast_02367,CL_0000057,0.0456582,0.472446,-0.0299999,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2368,CL_0000057_Fibroblast_02368,CL_0000057,0.0607698,0.440008,-0.018316,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2369,CL_0000057_Fibroblast_02369,CL_0000057,0.0781365,0.393026,-0.032083,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2370,CL_0000057_Fibroblast_02370,CL_0000057,0.0295492,0.400558,-0.0488274,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2371,CL_0000057_Fibroblast_02371,CL_0000057,0.0751231,0.393077,-0.0408008,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2372,CL_0000057_Fibroblast_02372,CL_0000057,0.0684486,0.393276,-0.0275059,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2373,CL_0000057_Fibroblast_02373,CL_0000057,0.0618978,0.44107,-0.0199483,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2374,CL_0000057_Fibroblast_02374,CL_0000057,0.0486668,0.460371,-0.019629,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2375,CL_0000057_Fibroblast_02375,CL_0000057,0.071851,0.391813,-0.0357894,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2376,CL_0000057_Fibroblast_02376,CL_0000057,0.0561573,0.455502,-0.019739,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2377,CL_0000057_Fibroblast_02377,CL_0000057,0.0260242,0.402721,-0.0292196,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2378,CL_0000057_Fibroblast_02378,CL_0000057,0.0650409,0.404354,-0.0381246,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2379,CL_0000057_Fibroblast_02379,CL_0000057,0.0642298,0.440861,-0.0184497,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2380,CL_0000057_Fibroblast_02380,CL_0000057,0.0342778,0.399213,-0.0520474,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2381,CL_0000057_Fibroblast_02381,CL_0000057,0.0692684,0.39296,-0.046962,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2382,CL_0000057_Fibroblast_02382,CL_0000057,0.0316116,0.403605,-0.029747,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2383,CL_0000057_Fibroblast_02383,CL_0000057,0.0425093,0.410241,-0.0428326,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2384,CL_0000057_Fibroblast_02384,CL_0000057,0.0579782,0.389927,-0.0407407,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2385,CL_0000057_Fibroblast_02385,CL_0000057,0.0130124,0.468438,-0.0221269,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2386,CL_0000057_Fibroblast_02386,CL_0000057,0.0388284,0.407447,-0.0142415,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2387,CL_0000057_Fibroblast_02387,CL_0000057,0.024262,0.396482,-0.0411922,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2388,CL_0000057_Fibroblast_02388,CL_0000057,0.0377356,0.424501,-0.0349752,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2389,CL_0000057_Fibroblast_02389,CL_0000057,0.00446168,0.444441,-0.0295025,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2390,CL_0000057_Fibroblast_02390,CL_0000057,0.0394931,0.394536,-0.0340251,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2391,CL_0000057_Fibroblast_02391,CL_0000057,0.0128532,0.46186,-0.0210065,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2392,CL_0000057_Fibroblast_02392,CL_0000057,0.0177617,0.40042,-0.0432018,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2393,CL_0000057_Fibroblast_02393,CL_0000057,0.0283324,0.487334,-0.0425485,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2394,CL_0000057_Fibroblast_02394,CL_0000057,0.0566241,0.405995,-0.036454,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2395,CL_0000057_Fibroblast_02395,CL_0000057,0.0244396,0.415919,-0.0139907,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2396,CL_0000057_Fibroblast_02396,CL_0000057,0.0465296,0.439757,-0.00953263,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2397,CL_0000057_Fibroblast_02397,CL_0000057,0.020349,0.402938,-0.0219729,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2398,CL_0000057_Fibroblast_02398,CL_0000057,0.0590528,0.395811,-0.0461839,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2399,CL_0000057_Fibroblast_02399,CL_0000057,0.0174316,0.418036,-0.00955685,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2400,CL_0000057_Fibroblast_02400,CL_0000057,0.0371964,0.400396,-0.0191761,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2401,CL_0000057_Fibroblast_02401,CL_0000057,0.0814397,0.398339,-0.0260865,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2402,CL_0000057_Fibroblast_02402,CL_0000057,0.0147316,0.40026,-0.0289846,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
2403,CL_0000057_Fibroblast_02403,CL_0000057,0.0736058,0.401978,-0.0213036,Fibroblast,6569.494,0.1615042300650324,0,130,200,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
